image_path,xmin,ymin,xmax,ymax,label,confidence
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,32,216,58,242,100,0.43912622332572937
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,83,112,109,139,71,0.45194193720817566
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,68,18,94,44,154,0.47426801919937134
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,29,92,55,118,46,0.5999961495399475
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,134,25,160,51,63,0.6034091114997864
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,182,135,208,161,97,0.745407223701477
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,123,217,149,243,1,0.8631607890129089
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map92.jpg,58,188,84,214,132,0.8936122059822083
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,129,107,156,133,132,0.38464897871017456
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,91,201,117,227,25,0.38783329725265503
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,20,41,46,67,63,0.4527902603149414
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,197,129,224,155,43,0.5305734872817993
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,185,99,211,125,15,0.5428838729858398
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,128,81,154,107,46,0.6344425678253174
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map489.jpg,87,172,113,198,129,0.6393473744392395
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,24,160,50,186,68,0.3205111026763916
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,216,186,242,212,132,0.4808734953403473
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,61,104,87,130,35,0.518291175365448
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,34,161,60,187,71,0.5430554747581482
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,122,51,148,77,44,0.8284522294998169
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,77,130,103,156,80,0.89728844165802
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,197,206,223,232,8,0.9740447402000427
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map165.jpg,213,141,239,167,68,0.9849561452865601
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,121,114,147,140,86,0.36998263001441956
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,87,138,113,164,118,0.4294181168079376
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,35,94,61,120,86,0.5914780497550964
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,28,83,54,109,63,0.8481536507606506
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,121,103,147,129,120,0.9248783588409424
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,162,166,188,192,100,0.9554242491722107
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,131,69,157,95,15,0.9750708341598511
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map41.jpg,200,219,226,245,101,0.9791064262390137
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,15,53,41,79,108,0.3822268545627594
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,29,51,55,77,8,0.4836539328098297
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,48,89,74,116,154,0.5089077353477478
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,61,34,87,60,1,0.6670690774917603
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,151,75,177,101,1,0.6996992230415344
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,89,161,115,187,46,0.7094888091087341
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,24,147,50,173,154,0.716553270816803
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,19,101,45,127,118,0.7451618313789368
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map824.jpg,131,34,157,60,97,0.8799421191215515
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map779.jpg,78,155,104,181,71,0.3266027867794037
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map779.jpg,93,116,119,142,132,0.36641913652420044
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map779.jpg,63,157,90,183,67,0.4248049557209015
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map779.jpg,96,97,122,123,63,0.46959009766578674
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map779.jpg,79,136,105,162,86,0.5244317054748535
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,88,110,114,136,71,0.35294121503829956
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,215,117,241,143,43,0.41064125299453735
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,195,167,221,193,30,0.4795891344547272
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,91,23,117,49,68,0.5438018441200256
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,192,123,218,149,63,0.6154655814170837
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,202,40,228,66,60,0.6540964841842651
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,30,142,56,168,71,0.8521625995635986
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,179,151,205,177,47,0.8736644387245178
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map773.jpg,158,142,184,168,43,0.9780328869819641
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map494.jpg,154,89,180,115,71,0.32294729351997375
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map494.jpg,166,95,192,121,98,0.3243784010410309
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map494.jpg,118,44,144,71,118,0.32806169986724854
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map494.jpg,130,70,156,96,118,0.33167344331741333
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map494.jpg,185,116,211,143,118,0.7507506608963013
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,92,72,118,98,139,0.35894080996513367
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,59,130,85,156,63,0.4289402961730957
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,82,83,108,109,63,0.5483385324478149
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,87,91,113,117,120,0.5849514603614807
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,42,140,68,166,63,0.8882061243057251
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map119.jpg,40,148,66,174,63,0.9784771203994751
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,88,25,114,51,15,0.31425046920776367
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,134,62,160,88,46,0.40154337882995605
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,120,56,146,82,43,0.42380374670028687
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,186,101,212,127,60,0.5154193639755249
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,159,90,185,116,63,0.5518232583999634
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,187,126,213,152,108,0.7420597076416016
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,151,77,177,103,8,0.7636626362800598
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map855.jpg,110,38,136,64,71,0.9563276171684265
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,206,95,232,121,46,0.3636178970336914
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,136,23,162,49,138,0.4049949645996094
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,193,75,219,101,46,0.5934465527534485
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,188,62,214,88,86,0.6138843297958374
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,187,206,213,232,132,0.6607950329780579
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,207,38,233,64,30,0.7020735740661621
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,132,109,158,135,36,0.8104707598686218
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,169,196,195,222,154,0.8212286233901978
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map13.jpg,39,92,66,119,35,0.9913535118103027
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,82,172,108,198,15,0.3267820179462433
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,73,17,99,43,142,0.4700956344604492
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,157,189,183,215,43,0.4973222017288208
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,12,61,38,87,118,0.5177739262580872
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,115,179,141,205,120,0.5618916749954224
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,75,95,101,121,129,0.628272533416748
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map709.jpg,97,137,123,163,100,0.9916108250617981
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,167,128,193,154,15,0.3057332932949066
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,166,75,192,101,63,0.35303816199302673
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,56,82,82,108,46,0.3654322922229767
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,103,82,129,108,132,0.41678574681282043
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,100,114,126,140,46,0.4287562072277069
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,171,185,197,211,129,0.551630973815918
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,74,143,100,169,43,0.5702764987945557
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,213,112,239,138,15,0.7646809816360474
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,197,148,223,174,132,0.8950706124305725
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map596.jpg,161,123,187,149,51,0.9761719703674316
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map503.jpg,130,33,156,59,63,0.3003016412258148
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map503.jpg,136,24,162,51,1,0.4487486779689789
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map503.jpg,120,43,146,69,68,0.6394803524017334
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map503.jpg,92,70,118,96,132,0.8907831907272339
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map380.jpg,140,138,166,164,8,0.36447107791900635
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map380.jpg,111,25,137,51,15,0.6637660264968872
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map380.jpg,82,186,109,212,63,0.7125669717788696
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map380.jpg,118,191,144,217,118,0.8331077098846436
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,31,31,57,57,71,0.41284793615341187
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,140,141,166,167,43,0.4450587332248688
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,142,151,168,177,68,0.4633454978466034
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,60,128,86,154,51,0.46662095189094543
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,205,119,231,145,142,0.54212886095047
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,170,78,196,104,1,0.8962587714195251
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map0.jpg,137,175,164,201,8,0.9587775468826294
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,116,24,142,50,142,0.31879666447639465
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,182,41,208,67,132,0.36827418208122253
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,75,208,101,234,142,0.38763949275016785
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,187,193,213,219,46,0.5951542854309082
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,49,38,75,64,132,0.667687177658081
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map188.jpg,188,37,214,63,132,0.9534419178962708
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1003.jpg,98,100,124,127,35,0.3606029450893402
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1003.jpg,75,91,101,117,8,0.40855756402015686
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1003.jpg,113,139,139,165,68,0.7064025402069092
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map319.jpg,142,85,168,111,68,0.3616214692592621
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map319.jpg,171,138,197,164,43,0.39060232043266296
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map319.jpg,158,112,184,138,51,0.5254781246185303
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map319.jpg,167,120,193,146,118,0.8898177742958069
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,68,99,94,125,46,0.32379528880119324
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,19,154,45,180,35,0.34736543893814087
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,110,57,136,83,43,0.42651844024658203
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,212,51,238,77,15,0.5232720971107483
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,199,115,225,141,31,0.5271215438842773
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,201,23,227,50,63,0.6884095668792725
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,161,29,187,55,139,0.833520770072937
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map816.jpg,189,143,215,169,89,0.9800624847412109
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map60.jpg,63,64,89,90,1,0.4136445224285126
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map60.jpg,70,72,96,98,132,0.5047218799591064
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map60.jpg,151,186,177,212,154,0.9599041938781738
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map766.jpg,136,48,162,74,46,0.3954739570617676
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map766.jpg,128,44,154,70,142,0.4050527811050415
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map766.jpg,119,41,145,67,142,0.5943418741226196
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,111,154,138,180,46,0.3991307020187378
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,94,137,120,163,139,0.40578463673591614
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,102,148,128,174,51,0.44677209854125977
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,118,170,145,196,46,0.7338585257530212
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,39,121,65,147,71,0.7786989808082581
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map419.jpg,72,137,98,163,71,0.8906385898590088
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,150,210,176,236,118,0.3471083343029022
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,132,83,158,109,68,0.4474668800830841
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,149,102,175,128,63,0.4784146845340729
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,60,188,86,214,63,0.5076911449432373
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,123,218,149,244,142,0.66400545835495
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map21.jpg,215,162,241,188,58,0.9469442367553711
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1005.jpg,68,123,94,149,15,0.48548227548599243
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1005.jpg,147,131,173,157,118,0.5309080481529236
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1005.jpg,180,74,206,100,43,0.7455427646636963
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1005.jpg,61,29,87,55,132,0.9081457853317261
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map930.jpg,153,168,180,194,132,0.3258953392505646
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map930.jpg,132,159,158,185,63,0.3800620436668396
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map930.jpg,211,200,237,226,63,0.7649641633033752
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map930.jpg,101,150,127,176,8,0.7898359894752502
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,120,81,146,107,125,0.3045940101146698
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,112,93,138,119,46,0.33280909061431885
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,80,127,106,153,46,0.5608437657356262
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,133,63,159,90,100,0.6899083256721497
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,159,51,186,77,67,0.7988719940185547
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map214.jpg,90,109,116,135,8,0.919378936290741
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map751.jpg,54,192,80,218,71,0.31080037355422974
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map751.jpg,83,157,109,183,138,0.3451330065727234
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map751.jpg,62,162,88,188,15,0.5525796413421631
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,88,108,114,134,86,0.3401544690132141
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,194,53,220,79,46,0.3406306803226471
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,57,166,83,192,8,0.3435281813144684
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,192,113,218,139,142,0.4326430857181549
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,110,146,136,172,1,0.5482826232910156
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,104,142,130,168,63,0.6141421794891357
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,130,60,156,87,154,0.6439895033836365
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,115,94,142,120,97,0.7293911576271057
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map292.jpg,120,13,146,39,142,0.8672829270362854
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map111.jpg,99,198,125,224,46,0.4037857949733734
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map111.jpg,147,186,173,212,98,0.5160269141197205
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map111.jpg,143,181,169,207,68,0.5776145458221436
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map111.jpg,166,161,192,187,60,0.6612681746482849
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map111.jpg,77,210,103,236,8,0.846938967704773
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,177,70,203,96,68,0.30243703722953796
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,174,60,200,86,138,0.31179454922676086
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,29,214,55,240,8,0.34090080857276917
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,58,32,84,58,132,0.3489001989364624
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,51,72,77,98,118,0.41740676760673523
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,163,202,189,228,132,0.4665053188800812
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,33,153,59,179,67,0.4891204833984375
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map985.jpg,194,82,220,108,46,0.8767521977424622
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,116,176,142,202,46,0.3241104185581207
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,147,130,173,156,132,0.41685858368873596
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,138,16,164,42,132,0.43704816699028015
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,166,175,192,201,118,0.5058708190917969
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,70,21,96,47,15,0.6670229434967041
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,88,211,114,237,46,0.7574729919433594
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,75,34,101,60,27,0.8058418035507202
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map152.jpg,39,42,65,68,25,0.9072157144546509
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map383.jpg,129,52,155,78,118,0.310605525970459
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map383.jpg,156,37,182,63,132,0.606984555721283
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map978.jpg,135,108,161,134,86,0.4045358896255493
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map978.jpg,122,104,148,130,138,0.4634079933166504
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map978.jpg,181,64,207,90,97,0.9649826288223267
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,76,78,103,104,46,0.6435597538948059
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,36,216,62,242,68,0.6444991230964661
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,113,128,139,154,132,0.6472114324569702
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,13,69,40,95,132,0.6782683730125427
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,117,92,143,118,46,0.7714822292327881
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,70,119,96,145,63,0.9080635905265808
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map928.jpg,64,33,90,59,15,0.9145710468292236
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,48,31,74,57,43,0.3759332299232483
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,108,211,134,237,132,0.3936012387275696
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,16,207,42,233,132,0.407588928937912
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,19,76,45,102,71,0.4330267608165741
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,214,149,240,175,71,0.6513736844062805
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map604.jpg,180,54,206,80,27,0.9588874578475952
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map718.jpg,139,53,165,79,132,0.39066898822784424
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map718.jpg,94,132,120,158,93,0.4633251130580902
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map718.jpg,79,147,105,173,15,0.7483094930648804
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map718.jpg,138,44,164,70,86,0.7838383913040161
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map718.jpg,134,80,160,106,68,0.9642639756202698
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map714.jpg,91,93,117,119,118,0.4055790305137634
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map714.jpg,71,78,97,104,98,0.5007031559944153
