image,xmin,ymin,xmax,ymax,label,confidence
map3903.jpg,207,81,233,107,8,0.3826775550842285
map967.jpg,127,197,153,223,35,0.40100547671318054
map967.jpg,24,84,50,110,142,0.4370834231376648
map967.jpg,97,55,123,81,15,0.4871026277542114
map967.jpg,119,29,145,55,108,0.509963870048523
map967.jpg,68,120,94,146,31,0.6186681389808655
map967.jpg,60,196,86,222,1,0.8616990447044373
map967.jpg,143,142,169,168,98,0.964358389377594
map967.jpg,92,31,119,57,71,0.9825872182846069
map2832.jpg,118,23,144,49,63,0.4105013310909271
map2832.jpg,18,76,44,102,132,0.4150550365447998
map2832.jpg,216,88,242,114,86,0.7274545431137085
map2832.jpg,176,196,202,222,51,0.7706779837608337
map2832.jpg,52,39,78,65,27,0.9623635411262512
map253.jpg,127,111,153,137,63,0.3426845073699951
map253.jpg,88,161,114,187,46,0.39473843574523926
map253.jpg,215,201,241,227,100,0.4024544358253479
map253.jpg,83,195,109,221,120,0.4574633836746216
map253.jpg,194,114,220,140,132,0.5357537269592285
map253.jpg,32,187,58,213,100,0.5700097680091858
map253.jpg,163,188,189,214,1,0.7021591663360596
map253.jpg,212,118,238,144,58,0.9676633477210999
map3003.jpg,112,25,138,51,15,0.38865914940834045
map3003.jpg,171,27,197,53,27,0.4436728358268738
map3003.jpg,118,111,144,137,8,0.5128816962242126
map3003.jpg,183,120,209,146,68,0.5528212785720825
map3003.jpg,58,212,84,238,71,0.6965510845184326
map3003.jpg,190,112,216,138,132,0.7135717272758484
map3003.jpg,157,209,183,235,27,0.9624806642532349
map3003.jpg,36,149,62,175,154,0.9923005700111389
map912.jpg,101,37,127,63,51,0.4786403179168701
map912.jpg,193,169,219,195,118,0.509736955165863
map912.jpg,167,217,193,243,142,0.5675259828567505
map912.jpg,175,161,201,187,35,0.6348816752433777
map912.jpg,179,167,205,193,30,0.6963409781455994
map912.jpg,31,214,57,240,100,0.762383759021759
map912.jpg,197,190,223,216,89,0.9238952398300171
map912.jpg,118,148,144,174,43,0.9604793190956116
map912.jpg,37,89,63,115,118,0.9732733368873596
map3799.jpg,108,150,134,176,100,0.4383901059627533
map3799.jpg,142,202,168,228,60,0.4905623495578766
map3799.jpg,158,188,184,214,98,0.5078030824661255
map3799.jpg,68,14,94,40,93,0.7146397829055786
map3799.jpg,12,137,38,163,118,0.7833138704299927
map3799.jpg,209,136,235,162,95,0.8346803784370422
map3799.jpg,169,110,195,136,8,0.8497774004936218
map3799.jpg,172,209,198,235,8,0.8993529677391052
map597.jpg,99,115,125,141,129,0.3449586033821106
map597.jpg,25,120,51,146,63,0.36718645691871643
map597.jpg,64,72,90,98,1,0.4288278818130493
map597.jpg,147,68,173,94,72,0.6722785234451294
map597.jpg,50,158,76,184,46,0.6912959814071655
map597.jpg,139,202,165,228,8,0.7773383855819702
map597.jpg,24,17,50,43,44,0.8948403596878052
map597.jpg,81,58,107,84,15,0.9844882488250732
map1451.jpg,24,37,50,63,60,0.38888418674468994
map1451.jpg,84,140,110,166,71,0.4230507016181946
map1451.jpg,202,190,228,216,68,0.5258608460426331
map1451.jpg,32,189,58,215,63,0.5754128694534302
map1451.jpg,89,147,115,173,132,0.6332613229751587
map1451.jpg,49,50,75,76,132,0.638403594493866
map1451.jpg,59,14,85,40,100,0.6814918518066406
map1451.jpg,142,34,168,60,15,0.7210990786552429
map1451.jpg,196,64,222,90,80,0.7704161405563354
map1451.jpg,61,116,88,142,101,0.9844738841056824
map1913.jpg,171,166,197,192,25,0.3329169452190399
map1913.jpg,132,188,158,214,118,0.3664415180683136
map1913.jpg,99,158,125,184,27,0.36791399121284485
map1913.jpg,118,108,144,134,132,0.5226501226425171
map1913.jpg,214,208,240,234,68,0.5795679092407227
map1913.jpg,95,68,121,94,132,0.669940710067749
map1913.jpg,121,189,147,215,36,0.7672731876373291
map1913.jpg,71,148,97,174,108,0.8881308436393738
map598.jpg,213,41,239,67,78,0.3376854658126831
map598.jpg,59,142,85,168,142,0.39685550332069397
map598.jpg,215,148,241,174,132,0.5307388305664062
map598.jpg,137,135,163,162,17,0.5933585166931152
map598.jpg,196,63,222,89,47,0.6145432591438293
map598.jpg,209,76,235,102,35,0.6276740431785583
map598.jpg,208,172,235,198,36,0.745186448097229
map598.jpg,195,109,221,135,89,0.9708543419837952
map4039.jpg,134,59,160,85,132,0.35413113236427307
map4039.jpg,169,149,195,175,63,0.39984938502311707
map4039.jpg,174,122,200,148,15,0.4090847373008728
map4039.jpg,83,149,109,175,71,0.48780667781829834
map4039.jpg,161,39,187,66,101,0.5511162281036377
map4039.jpg,120,88,146,114,132,0.7613607048988342
map4039.jpg,161,127,187,154,86,0.8240347504615784
map4039.jpg,45,102,71,128,43,0.9357287287712097
map2801.jpg,31,109,58,135,1,0.3810741603374481
map2801.jpg,160,51,186,77,15,0.42733240127563477
map2801.jpg,61,34,87,60,24,0.5947580933570862
map2801.jpg,112,82,138,108,63,0.6113197803497314
map2801.jpg,198,60,224,86,36,0.8335064053535461
map2801.jpg,39,70,65,96,67,0.844411313533783
map2801.jpg,213,23,239,49,68,0.9838678240776062
map408.jpg,42,136,68,162,43,0.3241061270236969
map408.jpg,212,38,238,64,46,0.3308345377445221
map408.jpg,122,102,148,128,68,0.4210933446884155
map408.jpg,16,135,42,161,86,0.9010180234909058
map408.jpg,18,61,45,87,46,0.9043240547180176
map408.jpg,20,69,46,95,46,0.9829273819923401
map408.jpg,113,151,139,177,71,0.9930617213249207
map722.jpg,79,199,105,225,46,0.3684619665145874
map722.jpg,136,93,162,119,25,0.36882680654525757
map722.jpg,134,25,160,51,15,0.40018191933631897
map722.jpg,89,157,115,183,46,0.5532816052436829
map722.jpg,189,42,215,68,27,0.8664232492446899
map722.jpg,41,206,67,232,129,0.8691104054450989
map722.jpg,22,129,48,155,71,0.9034318327903748
map722.jpg,109,216,135,242,35,0.9597663283348083
map124.jpg,143,192,169,218,68,0.33241426944732666
map124.jpg,107,111,133,137,44,0.3468252122402191
map124.jpg,53,64,79,90,80,0.47788578271865845
map124.jpg,201,201,227,227,68,0.5528892278671265
map124.jpg,212,19,238,45,132,0.5689700245857239
map124.jpg,187,108,213,134,132,0.579412043094635
map124.jpg,71,157,98,184,27,0.7589874863624573
map124.jpg,40,192,66,218,47,0.9532093405723572
map124.jpg,100,109,126,135,44,0.9760178923606873
map2920.jpg,94,141,120,167,35,0.30196136236190796
map2920.jpg,179,158,205,184,63,0.34120121598243713
map2920.jpg,83,132,109,158,63,0.3488721549510956
map2920.jpg,108,158,134,184,118,0.38939157128334045
map2920.jpg,186,155,212,181,63,0.3931656777858734
map2920.jpg,103,29,129,55,27,0.40318557620048523
map2920.jpg,81,55,107,81,1,0.42607322335243225
map2920.jpg,163,168,189,194,15,0.6446697115898132
map2920.jpg,88,78,114,104,118,0.724098801612854
map2920.jpg,20,187,46,213,100,0.9717593789100647
map3198.jpg,193,178,219,204,142,0.5207290053367615
map3198.jpg,15,36,41,62,60,0.5741021037101746
map3198.jpg,79,98,105,124,98,0.9421026706695557
map150.jpg,148,39,174,65,25,0.3136869966983795
map150.jpg,71,207,97,233,132,0.3373331129550934
map150.jpg,141,196,167,222,132,0.4212351441383362
map150.jpg,41,34,67,60,1,0.506572425365448
map150.jpg,13,186,39,212,132,0.5429495573043823
map150.jpg,191,127,218,153,60,0.5595857501029968
map150.jpg,36,135,62,161,44,0.957281231880188
map1285.jpg,148,128,174,154,132,0.3657485246658325
map1285.jpg,186,153,212,179,25,0.3675113022327423
map1285.jpg,186,168,212,194,86,0.390520840883255
map1285.jpg,151,70,177,96,132,0.45320090651512146
map1285.jpg,102,126,128,152,132,0.5697391033172607
map1285.jpg,193,219,219,245,8,0.6231593489646912
map1285.jpg,108,186,134,212,15,0.9747077822685242
map1285.jpg,198,91,224,117,8,0.9938740134239197
map1858.jpg,148,75,174,101,46,0.40599316358566284
map1858.jpg,214,102,240,128,46,0.5281493067741394
map1858.jpg,20,70,46,96,31,0.636553943157196
map1858.jpg,113,34,139,60,129,0.8411380648612976
map1858.jpg,213,167,239,193,142,0.8730477690696716
map1858.jpg,57,88,84,114,100,0.965339720249176
map1858.jpg,190,36,216,63,86,0.9808661341667175
map2550.jpg,205,38,231,64,118,0.6564896702766418
map2550.jpg,20,138,46,164,132,0.7177295088768005
map2550.jpg,133,63,159,89,98,0.8180419206619263
map2550.jpg,142,205,168,231,8,0.8183647394180298
map2550.jpg,95,60,121,86,47,0.8922016620635986
map2550.jpg,190,21,216,47,51,0.9091464877128601
map2550.jpg,20,170,46,196,93,0.966731071472168
map762.jpg,194,119,220,145,63,0.36663854122161865
map762.jpg,63,34,89,60,118,0.4510866105556488
map762.jpg,64,182,90,208,63,0.560478925704956
map762.jpg,68,188,94,214,63,0.6741423606872559
map762.jpg,130,193,156,219,118,0.7322739362716675
map762.jpg,123,216,149,242,100,0.9360953569412231
map762.jpg,150,83,176,109,95,0.9411342740058899
map762.jpg,130,49,156,75,31,0.943465530872345
map3207.jpg,35,120,61,146,132,0.3170519471168518
map3207.jpg,158,68,184,94,125,0.36535969376564026
map3207.jpg,119,177,146,203,132,0.3699182868003845
map3207.jpg,12,155,38,181,15,0.40061670541763306
map3207.jpg,168,137,194,163,118,0.467588871717453
map3207.jpg,187,56,213,82,89,0.6669362187385559
map3207.jpg,169,152,195,178,72,0.7864359617233276
map3207.jpg,44,14,70,40,60,0.9718480706214905
map3207.jpg,93,44,119,70,63,0.9777411818504333
map102.jpg,158,30,184,56,51,0.34666410088539124
map102.jpg,49,38,75,64,118,0.35062435269355774
map102.jpg,126,92,152,118,118,0.3817235827445984
map102.jpg,54,172,81,198,132,0.4584518373012543
map102.jpg,202,133,228,159,63,0.5599605441093445
map102.jpg,136,193,162,219,132,0.6456738114356995
map102.jpg,30,72,57,98,46,0.7642093896865845
map102.jpg,37,23,63,49,78,0.7777255773544312
map102.jpg,111,197,137,223,46,0.9796669483184814
map340.jpg,78,216,104,242,46,0.3056359589099884
map340.jpg,17,40,43,66,142,0.4009741246700287
map340.jpg,154,112,180,138,46,0.479095995426178
map340.jpg,94,107,120,133,46,0.5434485077857971
map340.jpg,194,186,220,212,132,0.5758051872253418
map340.jpg,143,117,169,143,67,0.8020003437995911
map340.jpg,178,34,204,60,68,0.9708494544029236
map3956.jpg,107,131,133,157,63,0.3438049554824829
map3956.jpg,137,57,164,83,68,0.44050708413124084
map3956.jpg,198,207,224,233,132,0.4899250268936157
map3956.jpg,41,41,67,67,120,0.5266599655151367
map3956.jpg,154,97,180,123,132,0.6490867733955383
map3956.jpg,188,106,214,133,63,0.7662305235862732
map3956.jpg,124,94,150,120,36,0.8818508982658386
map3956.jpg,39,168,65,195,67,0.9313095808029175
map3956.jpg,83,201,109,227,89,0.9709420800209045
map1931.jpg,206,187,232,213,46,0.3763970136642456
map1931.jpg,161,97,187,123,60,0.39420583844184875
map1931.jpg,133,17,159,43,129,0.4856584370136261
map1931.jpg,179,198,205,224,46,0.6060425639152527
map1931.jpg,152,213,178,239,118,0.6871678829193115
map1931.jpg,64,107,90,133,1,0.7011248469352722
map1931.jpg,102,107,128,133,120,0.8153666257858276
map1931.jpg,38,95,64,121,30,0.8558777570724487
map1931.jpg,120,195,146,221,80,0.9896662831306458
map3613.jpg,21,129,47,155,71,0.30207499861717224
map3613.jpg,136,106,162,132,132,0.32587745785713196
map3613.jpg,212,113,238,139,132,0.33749693632125854
map3613.jpg,63,119,89,145,71,0.5054914951324463
map3613.jpg,53,76,79,102,63,0.6866813898086548
map3613.jpg,99,111,125,137,35,0.9329837560653687
map3613.jpg,135,142,161,168,132,0.9763169288635254
map3306.jpg,141,40,167,66,68,0.36661210656166077
map3306.jpg,79,201,105,227,63,0.4113231897354126
map3306.jpg,42,201,68,227,46,0.4184405207633972
map3306.jpg,43,123,69,149,51,0.47072604298591614
map3306.jpg,219,130,245,156,46,0.57676762342453
map3306.jpg,64,14,90,40,101,0.9315716624259949
map3306.jpg,157,92,183,118,95,0.9458520412445068
map3306.jpg,183,156,209,182,63,0.9550083875656128
map3967.jpg,76,213,102,239,132,0.31211674213409424
map3967.jpg,33,53,59,79,63,0.6485911011695862
map3967.jpg,79,182,105,208,101,0.8710058331489563
map3967.jpg,108,134,134,161,46,0.895350456237793
map3967.jpg,216,29,242,55,108,0.9161348342895508
map615.jpg,51,113,77,139,154,0.6295735239982605
map615.jpg,100,44,126,70,132,0.6329972743988037
map615.jpg,138,90,164,116,15,0.6637604236602783
map615.jpg,186,102,212,128,93,0.6979722380638123
map615.jpg,124,217,150,243,63,0.7011672854423523
map615.jpg,191,211,218,237,60,0.7791395783424377
map615.jpg,146,71,172,97,63,0.8001294732093811
map615.jpg,44,178,70,204,86,0.913669764995575
map615.jpg,215,188,241,214,35,0.950974702835083
map2531.jpg,124,141,150,167,142,0.35446497797966003
map2531.jpg,22,155,48,181,51,0.3783247768878937
map2531.jpg,129,148,155,174,1,0.42074766755104065
map2531.jpg,96,218,122,245,68,0.4484671950340271
map2531.jpg,131,91,157,117,44,0.5490509867668152
map2531.jpg,31,138,57,164,63,0.5609254240989685
map2531.jpg,116,16,142,42,35,0.6370335221290588
map2531.jpg,146,198,172,224,138,0.6658288240432739
map2531.jpg,127,44,153,70,118,0.8612188100814819
map4004.jpg,97,123,123,149,1,0.3223726749420166
map4004.jpg,142,55,168,81,120,0.3428729474544525
map4004.jpg,61,189,87,215,46,0.3495277464389801
map4004.jpg,68,191,94,218,63,0.36457884311676025
map4004.jpg,110,21,136,47,63,0.3691105842590332
map4004.jpg,91,152,117,178,129,0.3805740773677826
map4004.jpg,117,83,143,110,46,0.5487884283065796
map4004.jpg,180,169,206,195,58,0.919549822807312
map4004.jpg,160,168,186,194,8,0.9461807012557983
map4004.jpg,53,16,79,42,67,0.9825772643089294
map638.jpg,29,39,55,65,139,0.512764036655426
map638.jpg,128,107,154,133,25,0.8698251247406006
map2127.jpg,29,147,55,173,86,0.3914647102355957
map2127.jpg,95,162,121,188,1,0.5500979423522949
map2127.jpg,83,75,109,101,35,0.6163230538368225
map2127.jpg,79,208,106,234,17,0.671672523021698
map2127.jpg,87,113,113,139,132,0.7999930381774902
map2127.jpg,186,155,212,181,46,0.8693118691444397
map2127.jpg,132,148,158,174,35,0.9977442026138306
map939.jpg,214,71,240,97,25,0.3427151143550873
map939.jpg,72,68,98,94,63,0.42285773158073425
map939.jpg,57,13,83,39,35,0.5754766464233398
map939.jpg,80,206,106,232,132,0.576980471611023
map939.jpg,90,54,116,80,63,0.7934242486953735
map939.jpg,167,122,193,148,121,0.8003482222557068
map939.jpg,182,189,208,215,30,0.8471919298171997
map939.jpg,38,215,65,241,100,0.9996999502182007
map3586.jpg,140,127,166,154,129,0.36913368105888367
map3586.jpg,39,64,65,90,63,0.42694398760795593
map3586.jpg,77,70,103,96,132,0.4969692528247833
map3586.jpg,37,73,63,99,25,0.5769556760787964
map3586.jpg,95,15,121,41,15,0.5814029574394226
map3586.jpg,42,206,68,232,80,0.7333167791366577
map3586.jpg,71,107,97,133,132,0.8066794872283936
map3586.jpg,29,88,55,114,8,0.8174581527709961
map3586.jpg,134,88,160,114,51,0.8293871283531189
map3586.jpg,214,108,240,135,30,0.9862959980964661
map1034.jpg,20,92,46,118,46,0.35452672839164734
map1034.jpg,75,14,101,40,100,0.38668978214263916
map1034.jpg,82,117,108,143,63,0.5074288845062256
map1034.jpg,185,149,212,175,132,0.5558084845542908
map1034.jpg,67,36,94,62,154,0.6364350318908691
map1034.jpg,23,51,49,77,71,0.7482422590255737
map1034.jpg,123,213,149,239,58,0.9532499313354492
map1034.jpg,153,34,179,61,35,0.9985662698745728
map2657.jpg,44,109,70,135,47,0.36612242460250854
map2657.jpg,60,74,86,100,1,0.3760024309158325
map2657.jpg,198,181,224,207,63,0.48612871766090393
map2657.jpg,42,154,68,180,68,0.9918770790100098
map679.jpg,208,147,234,173,46,0.30212917923927307
map679.jpg,98,62,124,88,68,0.3095141649246216
map679.jpg,82,78,108,104,46,0.3449869155883789
map679.jpg,29,77,55,103,63,0.36502406001091003
map679.jpg,49,96,75,122,71,0.5764955878257751
map679.jpg,68,115,94,141,132,0.9390932321548462
map679.jpg,63,140,89,166,24,0.9504395723342896
map367.jpg,208,109,234,135,132,0.3235088884830475
map367.jpg,178,35,204,61,51,0.43674081563949585
map367.jpg,209,166,235,192,154,0.44155153632164
map367.jpg,162,44,188,70,46,0.4856280982494354
map367.jpg,216,98,242,124,16,0.6292238831520081
map367.jpg,13,198,39,224,154,0.7771980166435242
map367.jpg,167,134,193,160,36,0.8028947114944458
map367.jpg,103,186,129,212,27,0.8821154832839966
map367.jpg,201,162,227,188,154,0.9507889747619629
map2136.jpg,87,149,114,175,86,0.32174041867256165
map2136.jpg,54,70,80,96,46,0.39873993396759033
map2136.jpg,81,143,107,169,68,0.40295764803886414
map2136.jpg,74,188,100,214,68,0.4206532835960388
map2136.jpg,127,132,153,158,100,0.46283307671546936
map2136.jpg,20,78,46,104,63,0.47808194160461426
map2136.jpg,132,182,158,208,63,0.6933622360229492
map2136.jpg,38,122,64,148,15,0.7396766543388367
map2734.jpg,137,116,164,142,80,0.4169715344905853
map2734.jpg,116,185,142,211,86,0.49245601892471313
map2734.jpg,149,41,175,67,8,0.6307663321495056
map2734.jpg,63,80,89,106,46,0.8429814577102661
map2734.jpg,89,89,115,115,1,0.9096774458885193
map2734.jpg,35,44,61,70,51,0.9445409178733826
map2734.jpg,79,197,106,223,154,0.9651660323143005
map2734.jpg,198,51,224,77,89,0.9959329962730408
map4061.jpg,54,63,80,89,46,0.3770752251148224
map4061.jpg,163,187,189,213,27,0.39475777745246887
map4061.jpg,135,132,161,158,44,0.4450610876083374
map4061.jpg,150,158,176,184,132,0.506679117679596
map4061.jpg,95,214,121,240,68,0.6505932807922363
map4061.jpg,56,35,82,61,132,0.8611823916435242
map4061.jpg,52,187,78,213,132,0.9414277672767639
map4061.jpg,209,205,235,231,71,0.9533903002738953
map4061.jpg,121,136,147,162,15,0.971091091632843
map2109.jpg,122,146,148,172,8,0.3296665549278259
map2109.jpg,31,78,57,104,60,0.35038888454437256
map2109.jpg,50,137,76,163,35,0.35476407408714294
map2109.jpg,189,106,215,132,154,0.37011274695396423
map2109.jpg,186,15,212,41,8,0.3709172010421753
map2109.jpg,150,129,176,155,46,0.7183839678764343
map2109.jpg,179,39,205,65,132,0.7271708250045776
map2109.jpg,83,116,109,142,86,0.9567674398422241
map2783.jpg,151,195,177,221,71,0.34222155809402466
map2783.jpg,22,162,48,188,138,0.8281039595603943
map2783.jpg,119,53,145,79,8,0.9600133895874023
map2783.jpg,180,191,206,217,89,0.9643715023994446
map402.jpg,23,33,49,59,67,0.4004272520542145
map402.jpg,171,122,197,148,138,0.4796305298805237
map402.jpg,75,209,101,235,1,0.4807144105434418
map402.jpg,72,202,98,228,63,0.48336029052734375
map402.jpg,23,50,49,76,63,0.5695761442184448
map402.jpg,113,214,139,240,120,0.6093424558639526
map402.jpg,16,180,42,206,16,0.6291767954826355
map402.jpg,161,108,188,134,97,0.7168741226196289
map402.jpg,13,156,39,182,15,0.8113251328468323
map402.jpg,100,44,127,70,15,0.8442664742469788
map3420.jpg,57,56,83,82,118,0.4018479585647583
map3420.jpg,147,30,173,56,63,0.48514583706855774
map3420.jpg,181,59,207,85,100,0.5850821733474731
map3420.jpg,67,162,94,188,47,0.6159800887107849
map3420.jpg,142,24,168,50,35,0.7763737440109253
map3420.jpg,146,97,173,123,108,0.8071825504302979
map3420.jpg,33,63,59,90,67,0.8149794340133667
map3420.jpg,122,71,148,97,101,0.8783276081085205
map3497.jpg,101,64,127,90,63,0.41508570313453674
map3497.jpg,201,23,227,49,68,0.4454765319824219
map3497.jpg,139,91,165,117,68,0.5154131650924683
map3497.jpg,35,108,61,134,46,0.5972905158996582
map3497.jpg,53,89,79,115,118,0.6171683669090271
map3497.jpg,123,130,149,156,35,0.731660783290863
map3497.jpg,51,179,77,205,8,0.7671496272087097
map3497.jpg,128,39,154,65,36,0.800654411315918
map3497.jpg,207,29,233,55,132,0.9512954354286194
map3497.jpg,159,114,185,140,101,0.968070924282074
map1809.jpg,195,199,221,225,44,0.3269137442111969
map1809.jpg,218,97,244,123,46,0.3924296796321869
map1809.jpg,180,193,206,219,47,0.49969637393951416
map1809.jpg,98,154,124,180,71,0.5481885671615601
map1809.jpg,153,218,179,244,68,0.8021547198295593
map1809.jpg,69,215,96,241,51,0.9576866030693054
map1809.jpg,43,137,69,163,30,0.9932292699813843
map1809.jpg,113,137,139,163,154,0.9969357252120972
map2281.jpg,33,117,59,143,63,0.3084431290626526
map2281.jpg,143,54,169,80,63,0.43344026803970337
map2281.jpg,69,148,95,174,118,0.45961377024650574
map2281.jpg,108,147,134,173,8,0.5074020624160767
map2281.jpg,113,83,139,109,46,0.5312985181808472
map2281.jpg,54,152,80,178,46,0.5913853049278259
map2281.jpg,183,156,209,182,132,0.6101113557815552
map2281.jpg,193,79,219,105,119,0.9390064477920532
map2281.jpg,45,155,71,181,46,0.9756978750228882
map2110.jpg,139,160,165,186,120,0.7365177273750305
map2110.jpg,152,136,178,162,46,0.8034867644309998
map2110.jpg,126,75,152,101,25,0.8625578284263611
map2110.jpg,59,195,85,221,100,0.9980596899986267
map1042.jpg,150,195,176,221,132,0.3345140516757965
map1042.jpg,98,99,124,125,35,0.4651435315608978
map1042.jpg,134,29,160,55,132,0.5533210635185242
map1042.jpg,95,179,121,205,132,0.6396463513374329
map1042.jpg,108,103,134,129,35,0.7337292432785034
map1042.jpg,35,72,61,98,27,0.9312168955802917
map1381.jpg,51,102,77,128,60,0.3099670112133026
map1381.jpg,58,111,84,137,63,0.3763585686683655
map1381.jpg,107,23,133,49,63,0.39645275473594666
map1381.jpg,154,82,180,108,120,0.41130495071411133
map1381.jpg,94,123,120,149,51,0.8401594758033752
map1381.jpg,35,84,61,110,35,0.8561162948608398
map1381.jpg,48,40,74,66,46,0.9244853258132935
map2561.jpg,175,170,201,196,132,0.36114442348480225
map2561.jpg,21,202,47,228,46,0.421225368976593
map2561.jpg,149,20,175,46,71,0.5144004821777344
map2561.jpg,137,134,163,160,132,0.54396653175354
map2561.jpg,143,81,169,107,154,0.5912880897521973
map2561.jpg,148,202,174,228,46,0.626273512840271
map2561.jpg,201,48,227,74,31,0.8116347193717957
map2561.jpg,129,30,155,56,46,0.976621687412262
map2561.jpg,197,192,223,218,67,0.9874250292778015
map1522.jpg,192,157,218,183,68,0.3387725353240967
map1522.jpg,100,18,126,44,47,0.35519346594810486
map1522.jpg,160,67,186,93,132,0.3777114450931549
map1522.jpg,24,209,50,235,8,0.5778453946113586
map1522.jpg,123,133,149,159,15,0.7045292258262634
map1522.jpg,131,136,157,162,86,0.7149719595909119
map1522.jpg,142,198,168,224,118,0.8588226437568665
map1522.jpg,18,138,44,165,15,0.873003363609314
map1522.jpg,175,32,201,58,89,0.9867208003997803
map891.jpg,209,154,235,180,118,0.3118351101875305
map891.jpg,210,170,236,196,132,0.3257633149623871
map891.jpg,90,147,116,173,25,0.4504941999912262
map891.jpg,118,141,144,167,71,0.8002763390541077
map891.jpg,197,88,223,114,108,0.9716134071350098
map3869.jpg,123,170,149,196,63,0.3164307773113251
map3869.jpg,58,97,84,123,15,0.38391146063804626
map3869.jpg,24,127,50,153,25,0.5934683680534363
map3869.jpg,191,17,217,43,100,0.6006170511245728
map3869.jpg,190,94,216,120,27,0.7528821229934692
map3869.jpg,179,75,205,101,118,0.9648653864860535
map3076.jpg,190,67,216,93,132,0.3043542504310608
map3076.jpg,201,23,228,49,58,0.30697697401046753
map3076.jpg,82,168,108,194,71,0.4428255558013916
map3076.jpg,146,50,172,76,132,0.46735942363739014
map3076.jpg,106,197,133,223,46,0.517833411693573
map3076.jpg,207,205,233,231,132,0.633334219455719
map3076.jpg,206,28,232,54,8,0.664332926273346
map3076.jpg,40,186,66,212,132,0.8121126294136047
map3076.jpg,108,110,134,136,27,0.9961162805557251
map1288.jpg,158,15,184,41,27,0.36488077044487
map1288.jpg,200,72,226,98,68,0.3695117235183716
map1288.jpg,167,129,193,155,46,0.3731966018676758
map1288.jpg,83,202,109,228,36,0.5032036900520325
map1288.jpg,163,176,189,202,108,0.5343547463417053
map1288.jpg,97,153,123,179,80,0.6230029463768005
map1288.jpg,139,34,166,60,60,0.6357018947601318
map1288.jpg,209,147,235,173,129,0.6671308279037476
map3792.jpg,42,154,68,180,71,0.3019479215145111
map3792.jpg,29,64,55,90,119,0.30849745869636536
map3792.jpg,18,70,44,96,27,0.40323585271835327
map3792.jpg,80,168,106,194,80,0.4810362458229065
map3792.jpg,17,23,43,49,108,0.8496730327606201
map3792.jpg,156,209,182,235,101,0.9770078659057617
map3792.jpg,194,29,220,55,63,0.9799426794052124
map546.jpg,20,188,46,214,132,0.36824721097946167
map546.jpg,167,37,193,63,60,0.4067484736442566
map546.jpg,129,98,155,124,71,0.40741071105003357
map546.jpg,128,62,154,88,132,0.5724546909332275
map546.jpg,157,73,183,99,8,0.7559446692466736
map546.jpg,12,89,38,116,68,0.9536905884742737
map728.jpg,208,135,234,161,132,0.35731202363967896
map728.jpg,115,37,141,63,46,0.37599143385887146
map728.jpg,96,76,122,102,15,0.40312087535858154
map728.jpg,130,194,156,220,57,0.4840857982635498
map728.jpg,127,42,153,68,46,0.5152031779289246
map728.jpg,195,199,221,225,132,0.5496120452880859
map728.jpg,36,188,62,214,154,0.989846408367157
map1440.jpg,128,194,154,220,46,0.369316965341568
map1440.jpg,119,193,145,219,63,0.37789323925971985
map1440.jpg,130,161,156,187,63,0.37835973501205444
map1440.jpg,39,50,65,76,121,0.6405238509178162
map1440.jpg,112,127,138,153,132,0.6553308367729187
map1440.jpg,77,194,103,220,154,0.7780077457427979
map1440.jpg,153,25,179,51,15,0.8223834037780762
map1440.jpg,123,29,149,55,46,0.9416402578353882
map2366.jpg,93,17,119,43,154,0.7250233888626099
map2366.jpg,119,99,145,125,132,0.7959790825843811
map2366.jpg,70,97,96,123,67,0.9717961549758911
map3605.jpg,14,33,40,59,132,0.32255661487579346
map3605.jpg,95,58,121,84,15,0.37555113434791565
map3605.jpg,69,176,95,202,132,0.38873055577278137
map3605.jpg,122,130,148,156,46,0.4825908839702606
map3605.jpg,109,64,135,90,60,0.6073713302612305
map3605.jpg,95,150,121,176,129,0.7884455919265747
map3605.jpg,118,188,144,214,120,0.8401376008987427
map3605.jpg,37,122,63,148,8,0.8907212018966675
map3605.jpg,126,71,152,97,118,0.9827784299850464
map2599.jpg,76,29,102,55,43,0.30859243869781494
map2599.jpg,30,51,56,77,132,0.3118632733821869
map2599.jpg,107,70,133,96,8,0.34792494773864746
map2599.jpg,207,192,233,218,47,0.41032177209854126
map2599.jpg,116,140,142,166,63,0.585685670375824
map2599.jpg,206,131,232,157,118,0.682733952999115
map2599.jpg,44,181,70,207,8,0.7367802262306213
map2599.jpg,49,186,75,212,8,0.8839516043663025
map2599.jpg,138,108,164,134,58,0.9108166694641113
map956.jpg,141,177,167,203,132,0.31651607155799866
map956.jpg,41,115,67,141,118,0.48608696460723877
map956.jpg,76,208,103,234,132,0.5433529019355774
map956.jpg,28,35,54,61,8,0.5562074184417725
map956.jpg,149,30,175,56,25,0.7636407613754272
map956.jpg,162,52,188,78,8,0.917702317237854
map956.jpg,159,192,185,218,60,0.9462679028511047
map956.jpg,154,118,180,144,89,0.982017993927002
map1666.jpg,139,142,165,168,35,0.34649786353111267
map1666.jpg,78,111,104,137,15,0.6494329571723938
map1666.jpg,29,15,56,41,132,0.739564061164856
map1666.jpg,187,219,213,245,8,0.9224177598953247
map1666.jpg,68,58,94,84,46,0.9241654872894287
map1666.jpg,169,148,195,174,63,0.9882247447967529
map1666.jpg,135,149,161,175,35,0.9897819757461548
